answers
bool,yes,yeah,y,Ya,yess,hm
bool,No,Nah,Nope,N,No thanks,Not now,Not today,not,naw
gender,male
names,reena jain w/o atul jain r/o h.no. wz-11 bhagwan d
names,geeta devi with her son  aditya
names,bhoori
names,moharan  devi
names,smt haseena
names,smt satyavati
names,karmi indwar
names,heena khatun
names,shimala
names,amrita singh
names,shrimati monika jain
names,tej kiran sharma ( taniya )
names,kumari minu
names,smt uagant/axra
names,d.joycee haokip
names,pirmika tirkey
names,meenat khan
names,ganita devi
names,smt. manju jat
names,chanderkali
names,smt shyamwati
names,joyti rani
names,smt pooja kumari age 18
names,kumari lata
names,kumari asha
names,monti
names,ku. sheela
names,piyari
names,grpreet kour
names,gudiya oran
names,wareesha
names,tamana
names,smt natu kanwar
names,sntosh
names,foranti keer
names,pushpa gyhelot
names,khooshboo
names,gulsida
names,pryanka @ soni
names,sharmistha
names,naviya
names,akthari khatoon
names,gurjeet kaur
names,smt magla
names,neetu sharma
names,mithlesh @ mamta
names,surjeet kour
names,meena chauhan
names,surjeet kaur @ surjeeto
names,nikita@niki
names,nemsi
names,mohani
names,chhamo
names,sneha singh
names,smt. hemleta saini
names,miss manjula
names,preeti  kumari
names,jamila
names,chhano devi
names,jeeren topno
names,binu
names,mala devi
names,rehana banu
names,lata patidar
names,km sivhani
names,kasturi
names,nafisa
names,vijayta
names,neela kumari
names,meena jat
names,"smt, manju  devi"
names,seeta @asha
names,tania
names,dhodi  devi
names,snehlata
names,shimran d/o
names,shashi kant
names,jaishmin
names,afroz
names,chunni devi
names,harbas kaur
names,shrimati jamana
names,smt. puja
names,payal kumari jain
names,nisha saini
names,najreen
names,smt. durga nat
names,kumari ankita singhal
names,lakshmi kumari
names,veena rai
names,shama basi
names,rima singh
names,seeta behen
names,smt deu devi
names,smt. suman
names,smt smradhi tyagi
names,bhagvati
names,pritibha adrash
names,shoiba
names,tek chand
names,rinju
names,rashida bano
names,nosar
names,kanta kumari
names,smt prem lata gupta
names,ratni@jasoda
names,monika mishra
names,saveroon
names,shivani d/o late sh. rakesh
names,smt girjesh
names,smt sushma devi
names,mamta rani koli
names,rani bakhla
names,naina bwgum
names,rachna(with baby boy)
names,basanti devi
names,karina
names,anupuma
names,sunitha
names,gori devi
names,amba
names,smt suzata
names,farhaja ahmed
names,monu
names,asha  devi
names,mohani @ manika
names,monini @ rupa
names,arpna pathak
names,mallika
names,raman d/o
names,shrimati vipin
names,kumari shalu
names,seema murmu
names,seema setiya
names,anjli @ shilpa`
names,kanchan pandey
names,smt shabnam
names,sarwesh kumari
names,sudha @ rajwati
names,rima khan
names,amana
names,har prit kor
names,miss ramila
names,smt foolmati
names,ramdevi
names,daljit kaur
names,manimegla
names,govind ram
names,vimla gameti
names,smt kali
names,मांगी बाई
names,जशोदा
names,anamika sujata
names,putulu devi
names,archana meena
names,smt kusumlatta
names,नेहा
names,reena ( with child durgesh 4 years).
names,suman w/o ganga ram
names,darfasha
names,anzum
names,poonam @ muskan
names,aarti mishra
names,smt. santoshi
names,puja sharm
names,rabhida
names,maryana
names,km sweta jain
names,kr. pratibha
names,purnima @ priya
names,"tanisha d/o govin ram r/o 24/86, 1st floor, tilak"
names,najira
names,amrooti
names,su.shree  jasoda
names,deepika singh
names,upasana @anshu
names,km. dikksha mavi
names,nazira
names,mahmun khatoon
names,saida
names,sayna
names,harsha chauhan
names,smt. ladi bai mali
names,hudi bai kir
names,tulsi  kumari
names,manjusha
names,pushpender kaur @ khushi
names,bimla sunwar d/o
names,nibha kumari
names,saroj @ kalu
names,mis radha regar
names,annielal @ bharti
names,sabila
names,bidhya
names,sajda
names,ms janky sawra
names,keshu kumari
names,satyvati
names,subhi khan
names,sheelu
names,kuso devi
names,ritu sharma
names,nahida
names,vidha
names,kumari maya
names,ajmal
names,कान्‍ता
names,nibo devi
names,pooja verma
names,leela  kanwar
names,guddi @ nisha
names,kumari sima rawat
names,priyanka mal
names,santosh salvi
names,sharinimle
names,kumari hina parveen
names,hasina momin
names,kulina momin
names,rahimun nisha w/o abdul kadir
names,asanti devi
names,himanshi @ varsha
names,rajkaranta
names,smt. lali
names,kumari banti
names,manju bhasin
names,श्रीमती मीनु
names,smt. usha
names,"savita, manav & deepansu"
names,kumari heena bharati
names,shakeela begum
names,pushpanjali nayak
names,anam b
names,smt. sawitri regar
names,varsha w/o sunil kumar
names,pareeti
names,anju mangalam
names,km maheswari
names,श्रीमती जरीना
names,satya mukhi
names,kamakshya @ mona
names,smt gayatri bhil
names,kumari saloni
names,su.shree. sunita  nai
names,smt.  anchhi devi
names,यशोदा
names,mamt and his  son ranvir singh
names,anjaly
names,miss sunita
names,jhansi rani samuel
names,smt devendri devi
names,kiniya
names,miss. bebi
names,smt sunita devi
names,smt. meena devi
names,tabsum khanm
names,shalini agrawal
names,radhika muktan
names,meena and harsh
names,khima sunar
names,raj & pani devi
names,miss nilofer
names,p. subramani
names,megha @ kaka
names,sudha yadav
names,najarana
names,muskan @ chandni
names,sohi
names,smt haju
names,shanno
names,smt itvarya
names,reeta jain
names,रीना कुमारी
names,smt rakhi
names,smt sugna devi
names,श्रीमती पारस बाई
names,shilpa rani
names,kranti devi
names,kavita gupta
names,kumari kaushal
names,smt lali
names,murti
names,murti anuragi
names,monika nath
names,rama kumari
names,km ujama khatun
names,aswani kaur
names,parvati bai
names,sonika brahmin
names,kamlesh devi
names,smt dharamvati
names,kalawati sharma
names,ram bhateri devi
names,smt. meeno w/0 bhagvaan singh  gurjar
names,jhanjhariya
names,smt meera devi bawri
names,avantika
names,rekha @ pukar
names,anu gupta
names,vimla meghwal
names,raishma
names,feflibai
names,kumari pinki
names,smt. nitu gujar
names,सुश्री ि‍शवा
names,kalawati with a child mayank (4 years)
names,ajkati khatoon
names,rajbiri
names,sandya
names,soni khatoon
names,gopal
names,roma
names,shelly
names,priti priya
names,smt sarasvati
names,babita dhasmana
names,anju prajapat
names,manchan devi with her daughter age-1.5
names,श्रीमती ममता
names,shiwani sharma
names,manju sharma
names,bharti d/o hukkam chand
names,shayna
names,charu vij
names,salmi
names,savita @ sabina
names,smt balwanti davi
names,tahira bibi
names,rachna with her son tushar age- 9 year
names,meena @ pooja
names,savita devi
names,afsari
names,सीमा
names,paramjit
names,hazira khatoon w/o saddik
names,smt. nadu devi
names,smt. mahender kaur
names,sanno
names,smt  sarita w/o rajesh  kumar
names,suhsmita
names,jahani
names,sita @ sheetal
names,megha@sandhya
names,kbeta
names,mamta @ deepa
names,gaytree kumari
names,smt geeta
names,smt manjula tirger
names,नशरीन बानू
names,ms. jaioni
names,sita devi  @ satto
names,kumari   bulbul
names,akshita
names,smt. chanda
names,preyank
names,smt. renu
names,smt jyoti
names,yasmin  fatima
names,subhadra rani
names,chetna
names,ajara
names,sawtri devi
names,ritu kumari
names,seeva @ pinky
names,सोनिया
names,vashila
names,saziya siddiqui
names,sony w/o bhola
names,तारा बाई
names,shayana
names,कु0 यासमी
names,subhangi sadashiv jadhav
names,apsana parveen
names,smt shabanam
names,peenu
names,reka
names,amena bibi
names,gouri sharma
names,smt.vasida
names,vidha devi
names,ruksana khatoon with her son rahis age- 6 month
names,shefali
names,rupali @ gudiya
names,mukesh kanwar
names,ali aba
names,sharmila @ sanu
names,smt kaladevi choubisa
names,smt anjli malik
names,maya yadav
names,urmila thauri
names,kamini alongwith her daughter namely megha age-9yr
names,meenakshi kevat
names,neesha
names,rani singh
names,chinta
names,ganeshi
names,shimla
names,pallawi verma
names,samundri
names,khusbu devi
names,anjali @ tulsi
names,sakila damor
names,pooja @ kalpana
names,smt. sniya banu
names,kamla mehta
names,kushbu
names,banita
names,fra
names,binda rani
names,sunita w/o sunil kumar
names,km dipti
names,smt purnima
names,heena kaushar
names,ajay singh
names,nisha bano
names,sufiya khan
names,urmila tiwari
names,mini kumari
names,viren
names,tiwnkal
names,soni @ bharti
names,archana kumari
names,km ruby
names,noomi firdos
names,kumari minakshi
names,shrimati marsi
names,shela
names,rani @ lali
names,shanti  w/o shiv kumar
names,karma devi
names,kavita kanwar
names,raj kumari @ laxmi
names,radha @ pappu
names,suman giri
names,parbha
names,smt maya balai
names,konika
names,madhu w/o pawan kumar
names,chandracala
names,samreen praveen
names,mehak kapil
names,ku. swati
names,kavita devi alongwith her son nitin age- 7 yrs
names,nila
names,garima rai
names,miss kala
names,zhini devi
names,sahab bai
names,ku. preeti sharma
names,smt teena
names,firdosh
names,kulvinder kour
names,preeti kaur
names,chndrakla
names,bhanwar kunwar
names,smt vimala w/o mahesh kalasua
names,aatikun
names,km rukshar
names,hem lata
names,pooja pandey
names,mamuni munda
names,suraiya
names,smt seema bai
names,smt kajal @ shivani
names,farida bano
names,gambhir singh
names,supna @ wahida
names,mamanbai
names,saka bai
names,km. soni
names,himani joshi
names,smt fulki w/o bansi lal
names,miss monika
names,sarika mishra
names,meenu d/o
names,chumki sarkar
names,gargi ghosh
names,sucheta gupta
names,rakhi jha
names,pariti  kumari
names,kirann
names,sukheeya
names,smt. pooja devi
names,parwati meena
names,miss ranjana
names,smt aruna
names,smt. chanchala
names,shakuna bano
names,birmati devi
names,priti @doli
names,raksha devi
names,nazmaa
names,sanjeev kumar
names,dolly devi
names,shkuntala devi
names,neha singh
names,priti @ minakshi
names,shima kawar
names,pushpa brahman`
names,deepka
names,nasim banu
names,preeti bharti
names,soma mandal
names,devanti devi w/o late sehdev
names,anaji suman
names,shukramani
names,mohini @ mamni
names,sweta d/o ravi
names,rajkumari@babli
names,sushree durga bai
names,smt jamna
names,kiran sen
names,amri
names,smt. parmeshwari devi
names,mantasha
names,ankita sharma
names,jyoti jatav
names,mina meena
names,nitu sharma
names,papiya dass
names,miss sima
names,lakhmi
names,halima
names,rakhee
names,misbah
names,rajo
names,surgayani
names,bahnu
names,anshu rathor
names,smt champa
names,rekha @ mamta
names,maalti @ mamta
names,sukh  oya
names,pooja rani dass
names,nathu soni
names,mmt. meena regar
names,smt maya
names,soni @ sonia
names,smt. priyanka lamba
names,miss alfiya
names,priya @ sushma
names,parvashi
names,tanisha sharma
names,babbi
names,kumari asha urf hema
names,kamla devi bairwa
names,shakutal
names,parven devi
names,nasrin
names,laja
names,shanu devi
names,smt shakashi
names,vikki kumari
names,sabna
names,laxmi d/o
names,nazani
names,alok@mona
names,smt bhiwani
names,harleen kaur
names,tumpa biwi
names,juna
names,kumari parvinn
names,शारदा बे
names,smt manjula v putri mital
names,rubey
names,rubi khan
names,kumari doli
names,manju kavar
names,smt sangita chaturvedi
names,smt kishna bai
names,smt. santa
names,smt neelu kavar
names,sandha devi
names,beeti
names,shalu sharma
names,km aksha @ joya
names,muntrin
names,kumari resham
names,chhoti
names,rinki jaiswal
names,dalima @ aarti
names,sithal
names,amisha @ munni
names,shm. santosh
names,himanshi agrwal
names,bhawana devi
names,smt. ramu devi
names,najma khan
names,mithalesh
names,najis
names,sunder
names,harjit @ babli
names,kali bai w/o hari singh banjara r/o chortalai  hal
names,yogeshwari @pushpa
names,a lakshmi devi
names,pooja mehut
names,pooja khatri
names,gulnaj @ rozi
names,mandira mondal
names,sarojni
names,shalesh
names,neelam  harijan
names,mona c/o shyam lal r/odadiya ps sanganer sadr
names,vijay kaxmi
names,smt.chhoti devi
names,veermati
names,smt kmla davi
names,smt maya megwal
names,meena kanwar
names,noor mho
names,belo d/o
names,jyoti manchand
names,kamini sharma
names,smt kavita bai
names,smt hury
names,smt. mamta devi
names,safali gupta
names,smt. sapna
names,harsha chittora
names,sukrita munni
names,moona
names,smt sampat
names,km. kajal
names,smt.asha sharma
names,smt.nosar devi
names,rajni mahraval
names,smt sahistha
names,pinki devew/0
names,richa aggarwal
names,manira minj
names,kumari anupama
names,nashima
names,shmejha
names,sazmin
names,preeti  sharma
names,jaiwanti
names,raj shri
names,km gita
names,raj kaur
names,mero topto
names,smt durga
names,samima khatun
names,minakshi with children (1)kajal (2)palak
names,vijay wati
names,shamrin
names,manisha dhoundiyal
names,anjaly malpahariya
names,km neha
names,satnam kour
names,gulab shah
names,smt ratni bai
names,keta
names,mahzbin
names,rama bai
names,rama devi
names,dishu
names,jani bai
names,kumari mamta
names,deepa w/o
names,asmat
names,ritu shree vastav
names,faraha khan
names,srimati banti
names,bhagay shree
names,manju salvi
names,akbari begum
names,ramkanya veshnav
names,gunja singh
names,najda khatoon
names,shivkumari
names,km.prinka
names,hagami
names,priyanka with sangeeta d/o om parkash aged 18 yrs
names,aarushi
names,smt ajan bai
names,bashanti bai
names,"puja with son-ishant, daughter-diya"
names,sunita dass
names,kanki
names,suhani
names,asha rani
names,pangita
names,rakha
names,pooja @ hemlata
names,kumari suruti
names,kumari reetu
names,ramrati
names,sona devi
names,kusum lata
names,anara @ pinki
names,kumari anjeta
names,smt bhupendri
names,"shakuntala@pooja, divya 2 sal,  diya 5 sal"
names,taitra devi
names,phoolwanti
names,kalma khatoon
names,sakina@kajal
names,jaslin
names,kalla bai
names,bhanmati
names,sonu @ savita
names,mithilesh  kumari
names,ku. nirmla
names,km. menakshi
names,reshma @ chandani
names,asiya
names,parveen kaur @ simi
names,maneeta
names,aisha khan
names,udi bai
names,km0 soniya
names,nurjaha
names,smt indra
names,fara
names,smt pano devi
names,ratna vati sahu
names,a rajeswari
names,smts amarawati
names,smt mohni
names,bhawari devi
names,smt.parwati
names,maina bai  gujari
names,km. annju
names,ku. hansa ( rekha )
names,rubi agrwal
names,manali
names,rvina kumari d/0
names,saroj kumari @ rajni
names,rakeeba
names,firoz
names,beauty kumari
names,श्रीमति
names,shalu @ sudesh
names,kamreen
names,pooja bairva
names,madina khatu
names,majoo devi
names,neeta
names,jarina
names,rashmi jhaa
names,panchi
names,purnima thapa
names,muskan kannojiya
names,smt rekha salvi
names,reena  age 20 yae
names,aarati urf silochna
names,bina ravat
names,smt. deena kanwar
names,shrimati sunita devi
names,smt. urmila devi
names,kiran d/o
names,poonam @ pinki
names,poonam rai
names,ram rati
names,lta seni
names,smt. seema jat
names,jyoti @ shalu
names,smt kavita w/o ganesh harijan
names,priyanka lohiya
names,shalu @ sheetal
names,munnia
names,lata sen
names,ruby raghav
names,pawni
names,salma bano
names,smt.lokesh
names,sonu kanwar
names,fulo devi
names,kumari khalida
